height (%),safe,safe unc,shim,shim unc,reg,reg unc
0,2.100880792433964,0.027516373266861495,2.4768700371660586,0.03051017712865136,1.147320583403013,0.029363688009433814
20,1.867937223709535,0.03032039117076505,2.2511361934400456,0.03043968588245609,1.056761066569714,0.027912431588147914
40,1.4062809318873613,0.031685566326833565,1.6705432771002364,0.030259120924264464,0.7551253170436171,0.029245905626290557
60,0.8093028842368141,0.0278417373462572,0.9052272865990146,0.027181301255198968,0.45628987421432377,0.02774119578111409
80,0.2778588667344496,0.029103209431609198,0.34205750767798276,0.0277087387420176,0.17072950701641185,0.027660129997969525
100,0.0,0.0,0.0,0.0,0.0,0.0
