temp (C),rho,rho unc,dollars,dollars unc
21,0.0,0.0,0.0,0.0
327,-0.011433769822923536,-9.565785544641064e-05,-0.015245026430564716,-0.00012754380726188086
627,-0.010042280890203635,-5.0794484455497516e-05,-0.013389707853604845,-6.77259792739967e-05
927,-0.011145632176240943,-3.375143209548627e-05,-0.014860842901654585,-4.500190946064836e-05
