temp (K),rho,rho unc,dollars,dollars unc
294.0,0.0,0.0,0.0,0.0
600.0,-3.722308811748186,-0.07075205447269385,-4.963078415664248,-0.09433607263025846
900.0,-6.518931243026876,-0.06850728296346352,-8.691908324035836,-0.09134304395128469
1200.0,-10.84883016999892,-0.06807899394398652,-14.465106893331894,-0.09077199192531536
0.1,0.8651345854751058,0.061559537252854776,1.1535127806334744,0.08207938300380636
250.0,-0.038294287135049614,-0.06741693876097385,-0.051059049513399485,-0.08988925168129848
77.0,0.33401702816727374,0.06580344129105409,0.44535603755636505,0.08773792172140546
