height (%),safe,safe unc,shim,shim unc,reg,reg unc
0,1.8369916503949393,0.04710992858165686,2.1501525742291574,0.05165779834976883,0.9632618622650959,0.05037576612321465
100,0.0,0.0,0.0,0.0,0.0,0.0
