temp (C),rho,rho unc,dollars,dollars unc
20,0.0,0.0,0.0,0.0
326,-3.826076580387541,-0.038100839953585666,-5.101435440516722,-0.050801119938114224
626,-6.567345358030672,-0.036969155749501215,-8.75646047737423,-0.04929220766600162
926,-10.84813279927729,-0.03858099882053944,-14.464177065703053,-0.05144133176071925
