temp (C),rho,rho unc,dollars,dollars unc
20,0.0,0.0,0.0,0.0
326,-0.012503518236560592,-0.00012451254886792704,-0.016671357648747456,-0.0001660167318239027
626,-0.010837203561106722,-6.100520750742776e-05,-0.014449604748142296,-8.134027667657033e-05
926,-0.011973656511343586,-4.258388390788018e-05,-0.015964875348458116,-5.6778511877173566e-05
